super_opeid,opeid,institution_name,superopeid_name,multi
-1,25089,TALMUDIC COLLEGE OF FLORIDA,COLLEGES WITH INSUFFICIENT DATA,1
-1,25103,BEAUTY TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25115,"JOFFREY BALLET SCHOOL, AMERICAN BALLET CENTER",COLLEGES WITH INSUFFICIENT DATA,1
-1,25124,BAIS BINYOMIN ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25135,MARJON SCHOOL OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25171,SARASOTA SCHOOL OF MASSAGE THERAPY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25175,AANIIIH NAKODA COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25183,SOUTH LOUISIANA BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25184,NATIONAL HISPANIC UNIVERSITY (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,25185,HAIR DYNAMICS EDUCATION CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25189,BARRETT & COMPANY SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,25198,AVANCE' BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25202,CALIFORNIA CAREER SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25203,INTERIOR DESIGNERS INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25204,ADRIANS BEAUTY COLLEGE OF TURLOCK,COLLEGES WITH INSUFFICIENT DATA,1
-1,25208,MERRELL UNIVERSITY OF BEAUTY ARTS & SCIENCE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25212,ARLINGTON CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25215,LAMSON COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25218,SEGUIN BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25227,EASTLAND-FAIRFIELD CAREER AND TECHNICAL SCHOOLS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25237,OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25239,ELIZABETH GRADY SCHOOL OF ESTHETICS AND MASSAGE THERAPY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25240,SUNSTATE ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25245,RALPH R WILLIS CAREER AND TECHNICAL  CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25258,LEES SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25259,ARTISTIC ACADEMY OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,25261,JENNY LEA ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25276,LEXINGTON COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25282,ROBERT FIANCE BEAUTY SCHOOLS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25283,TDDS TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25295,HAMRICK SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25298,WILKES BARRE AREA CAREER AND TECHNICAL CENTER PRACTICAL NURSING P,COLLEGES WITH INSUFFICIENT DATA,1
-1,25304,CLEARFIELD BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25312,WOODWARD BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25321,BUSINESS CAREER TRAINING INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25322,LAC COURTE OREILLES OJIBWA COMMUNITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25348,FRED W. EBERLE TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25349,PONCE PARAMEDICAL COLLEGE (POPAC),COLLEGES WITH INSUFFICIENT DATA,1
-1,25355,MERCER COUNTY TECHNICAL EDUCATION CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25356,CLEAR CREEK BAPTIST BIBLE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25364,LOUISIANA ACADEMY OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25367,BELL MAR BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25372,PALOMAR INSTITUTE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25381,MR JOHN'S SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25383,DELTA COLLEGE OF ARTS & TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25385,ARTHUR'S BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25388,SUFFOLK BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25389,INTERNATIONAL BUSINESS COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25396,ART INSTITUTE OF DALLAS (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,25398,QUEEN CITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25400,TENNESSEE ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25408,GLOBE INSTITUTE OF TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25410,ALASKA CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25412,STRATFORD UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25420,SIERRA ACADEMY OF AERONAUTICS-AIRLINE TRAINING CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25423,NATIONAL HOLISTIC INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25434,BROWNSON TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25436,INGENUE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25438,PARIS II EDUCATIONAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25443,BUTLER BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25450,LAWRENCE COUNTY CAREER AND TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25452,CHIEF DULL KNIFE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25454,NORTH AMERICAN TRADE SCHOOLS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25459,HYPNOSIS MOTIVATION INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25460,TRI-STATE COLLEGE OF ACUPUNCTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25462,LAUREL BUSINESS INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25463,YESHIVA OF THE TELSHE ALUMNI,COLLEGES WITH INSUFFICIENT DATA,1
-1,25464,MTI BUSINESS COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25485,COSMETOLOGY TRAINING CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25494,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25500,CLARION COUNTY CAREER CENTER PRACTICAL NURSING,COLLEGES WITH INSUFFICIENT DATA,1
-1,25506,TALMUDICAL INSTITUTE OF UPSTATE NEW YORK,COLLEGES WITH INSUFFICIENT DATA,1
-1,25508,NEBRASKA INDIAN COMMUNITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25511,PJ'S COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25524,ACADEMY OF HAIR TECHNOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25530,SCHOOL OF ADVERTISING ART,COLLEGES WITH INSUFFICIENT DATA,1
-1,25536,DIVERSIFIED VOCATIONAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25537,FORT BERTHOLD COMMUNITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25538,BEAVERTON SCHOOL OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25542,RADFORD LOCKLIN TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25543,AMERICAN BEAUTY INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25545,HAZLETON AREA CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25548,VANGUARD COLLEGE OF COSMETOLOGY A PAUL MITCHELL PARTNER SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25553,PATSY AND ROB'S ACADEMY OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25554,UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25565,YUKON BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25566,NILES SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25577,PREMIER HAIR ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25595,RAZZLE DAZZLE COLLEGE OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,25600,CASAL AVEDA INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25606,PINNACLE INSTITUTE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25607,PICKAWAY ROSS COUNTY JOINT VOCATIONAL SCHOOL DISTRICT,COLLEGES WITH INSUFFICIENT DATA,1
-1,25619,BRILLARE HAIRDRESSING ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25623,APOLLO CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25633,KANKAKEE ACADEMY OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,25634,MONROE COUNTY AREA VOCATIONAL TECHNICAL SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25647,ELAINE STEVEN BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25654,KAPLAN COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25673,BRAXTON SCHOOL OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25676,SUMTER BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25685,GRABBER SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,25686,MAHONING COUNTY CAREER AND TECHNICAL CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25694,ESCUELA DE ARTES PLASTICAS DE PUERTO RICO,COLLEGES WITH INSUFFICIENT DATA,1
-1,25696,SEARCY BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25703,LOS ANGELES ORT TECHNICAL INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25715,CITY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25721,CAREER ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25722,INSTITUTE OF COSMETOLOGY & ESTHETICS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25727,EVANS HAIRSTYLING COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25728,VISTA COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25729,BUSINESS INFORMATICS CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25732,LA BELLE BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25738,L'ACADEMIE DE CUISINE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25748,PENNSYLVANIA INSTITUTE OF TAXIDERMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25754,INTERNATIONAL CULINARY CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25762,MID-CONTINENT UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25770,PAUL MITCHELL THE SCHOOL - ESANI,COLLEGES WITH INSUFFICIENT DATA,1
-1,25777,BEAUTY COLLEGE OF AMERICA,COLLEGES WITH INSUFFICIENT DATA,1
-1,25782,NOSSI COLLEGE OF ART,COLLEGES WITH INSUFFICIENT DATA,1
-1,25783,INTERNATIONAL CITY BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25784,MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,COLLEGES WITH INSUFFICIENT DATA,1
-1,25788,NORTHWEST NANNIES INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25799,NORTH CENTRAL OPPORTUNITIES INDUSTRIALIZATION CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25802,ATLANTA SCHOOL OF MASSAGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25811,CLAREMORE BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25812,CC'S COSMETOLOGY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25822,"GUY'S ACADEMY HAIR, SKIN & NAILS",COLLEGES WITH INSUFFICIENT DATA,1
-1,25827,CORTIVA INSTITUTE - TUCSON,COLLEGES WITH INSUFFICIENT DATA,1
-1,25830,GWINNETT COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25842,NEWBRIDGE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25844,NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF MASSACHUSETTS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25849,FIRST INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25860,INFINITY CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25862,FLORIDA CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25864,TRUMBULL CAREER AND TECHNICAL CENTER-ADULT TRAINING CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25869,HARRIS SCHOOL OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25875,UNIVERSIDAD METROPOLITANA,COLLEGES WITH INSUFFICIENT DATA,1
-1,25876,ORLO SCHOOL OF HAIR DESIGN & COSMETOLOGY (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,25877,HAIR PROFESSIONALS CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25892,HEALTHSTAFF TRAINING INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25906,UNIVERSITY OF SARASOTA,COLLEGES WITH INSUFFICIENT DATA,1
-1,25946,HOWELL COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25950,FAYETTEVILLE COLLEGE OF COSMETOLOGY ARTS & SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,25956,ASIAN - AMERICAN INTERNATIONAL BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25957,HILLSDALE BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,25965,ATI- CAREER TRAINING CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25966,ATI CAREER TRAINING CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,25974,PONTOTOC TECHNOLOGY CENTER SCHOOL  DISTRICT #14,COLLEGES WITH INSUFFICIENT DATA,1
-1,25976,NEW WAVE HAIR ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,25982,UNIVERSITY OF SOUTHERNMOST FLORIDA,COLLEGES WITH INSUFFICIENT DATA,1
-1,25994,NEW YORK COLLEGE OF HEALTH PROFESSIONS,COLLEGES WITH INSUFFICIENT DATA,1
-1,25995,EMPIRE BEAUTY SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,25998,EVEREST UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26000,"NORTHWEST TECHNOLOGY CENTER, SCHOOL DISTRICT 10",COLLEGES WITH INSUFFICIENT DATA,1
-1,26002,OCEAN CORPORATION (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,26005,WES WATKINS TECHNOLOGY CENTER SCHOOL DISTRICT #25,COLLEGES WITH INSUFFICIENT DATA,1
-1,26010,AMERICAN SCHOOL OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,26011,OPELOUSAS SCHOOL OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26021,NORTHWEST COLLEGE OF ART & DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,26023,CENTRAL COAST COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26031,XENON INTERNATIONAL ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26038,LORAIN COUNTY JVS ADULT CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,26047,CENTER FOR ADVANCED LEGAL STUDIES,COLLEGES WITH INSUFFICIENT DATA,1
-1,26055,REMINGTON COLLEGE - MOBILE CAMPUS,COLLEGES WITH INSUFFICIENT DATA,1
-1,26062,EVEREST COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26063,PAUL MITCHELL THE SCHOOL WICHITA,COLLEGES WITH INSUFFICIENT DATA,1
-1,26068,CAREER TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26070,HAIR ARTS ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26071,PAUL MITCHELL THE SCHOOL BOISE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26080,NEOSHO BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26089,PINNACLE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26094,VALLEY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26095,CAREER TRAINING ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26105,XENON INTERNATIONAL ACADEMY II,COLLEGES WITH INSUFFICIENT DATA,1
-1,26119,KING'S UNIVERSITY COLLEGE (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,26127,"SALON PROFESSIONAL ACADEMY - MELBOURNE, THE",COLLEGES WITH INSUFFICIENT DATA,1
-1,26128,LOS ANGELES RECORDING SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,26130,PINNACLE CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26146,SUMMIT INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26158,COLLEGE OF COURT REPORTING,COLLEGES WITH INSUFFICIENT DATA,1
-1,26162,BROWN MACKIE COLLEGE-FINDLAY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26165,VISIBLE CHANGES UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26166,SHEAR EGO INTERNATIONAL SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,26170,CONTINENTAL SCHOOL OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26171,BATON ROUGE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26192,DENHAM SPRINGS BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26193,SAMRA UNIVERSITY OF ORIENTAL MEDICINE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26200,SANDUSKY CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,26203,PLATT COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26213,ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,26214,ASHER SCHOOL OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,26215,CAREER COLLEGE OF NORTHERN NEVADA,COLLEGES WITH INSUFFICIENT DATA,1
-1,26220,SOUTHWEST ACUPUNCTURE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,26229,RABBINICAL COLLEGE OF YESHIVA AND KOLEL BAIS MEDROSH ELYON ASSOCI,COLLEGES WITH INSUFFICIENT DATA,1
-1,26238,CORTIVA INSTITUTE - SCOTTSDALE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30015,ACADEMY OF HAIR DESIGN #7 (THE),COLLEGES WITH INSUFFICIENT DATA,1
-1,30018,WELCH COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30020,HAIRMASTERS INSTITUTE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30021,KENTUCKY MOUNTAIN BIBLE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30024,GRAHAM WEBB INTERNATIONAL ACADEMY OF HAIR,COLLEGES WITH INSUFFICIENT DATA,1
-1,30047,MUNDUS INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30050,SAFFORD COLLEGE OF BEAUTY CULTURE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30051,ARKANSAS BEAUTY SCHOOL- LITTLE ROCK,COLLEGES WITH INSUFFICIENT DATA,1
-1,30057,DETROIT BUSINESS INSTITUTE - DOWNRIVER,COLLEGES WITH INSUFFICIENT DATA,1
-1,30068,LE CORDON BLEU INSTITUTE OF CULINARY ARTS,COLLEGES WITH INSUFFICIENT DATA,1
-1,30071,HOT SPRINGS BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30073,OREGON COLLEGE OF ART & CRAFT,COLLEGES WITH INSUFFICIENT DATA,1
-1,30074,LAKESIDE SCHOOL OF MASSAGE THERAPY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30076,ARKANSAS BEAUTY SCHOOL/CONWAY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30079,GALLIPOLIS CAREER COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30087,SOUTHWEST TECHNOLOGY CENTER DISTRICT # 27,COLLEGES WITH INSUFFICIENT DATA,1
-1,30088,FRANKLIN ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30094,SW SCHOOL OF BUSINESS & TECHNICAL CAREERS,COLLEGES WITH INSUFFICIENT DATA,1
-1,30095,WINSTON - SALEM BARBER SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,30107,BAR PALMA BEAUTY CAREERS ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30118,UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES,COLLEGES WITH INSUFFICIENT DATA,1
-1,30121,REMINGTON COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30123,ASM BEAUTY WORLD ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30125,NEW WAVE HAIR ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30131,BOULDER COLLEGE OF MASSAGE THERAPY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30144,SOUTHERN CALIFORNIA INTERNATIONAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30147,EDDY COUNTY BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30149,PLATT COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30151,ALLIANCE CITY SCHOOLS CAREER CENTRE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30153,EHOVE CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,30178,TRAVEL INSTITUTE OF THE PACIFIC,COLLEGES WITH INSUFFICIENT DATA,1
-1,30185,BENE'S INTERNATIONAL SCHOOL OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30192,SI TANKA UNIVERSITY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30199,CAPSTONE COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30201,FRANKLIN COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30208,NEW YORK TECHNICAL INSTITUTE OF HAWAII,COLLEGES WITH INSUFFICIENT DATA,1
-1,30215,SW SCHOOL OF BUSINESS & TECHNICAL CAREERS,COLLEGES WITH INSUFFICIENT DATA,1
-1,30234,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,30235,CAMELOT COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30237,MADISON ADULT CAREER CENTER,COLLEGES WITH INSUFFICIENT DATA,1
-1,30238,AIMS ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30247,STILLWATER BEAUTY ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30249,TENNESSEE ACADEMY OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30250,TEXAS COLLEGE OF COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30255,MECH TECH COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30256,DELL'ARTE INTERNATIONAL SCHOOL OF PHYSICAL THEATRE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30258,DAWN CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30259,"LICEO DE ARTE, DISENOS Y COMERCIO",COLLEGES WITH INSUFFICIENT DATA,1
-1,30262,HEAD'S WEST KENTUCKY BEAUTY COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30265,REMINGTON COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30272,BLADES SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,30274,XENON INTERNATIONAL ACADEMY III,COLLEGES WITH INSUFFICIENT DATA,1
-1,30277,PACIFIC COLLEGE OF ORIENTAL MEDICINE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30282,TRINITY COLLEGE OF FLORIDA,COLLEGES WITH INSUFFICIENT DATA,1
-1,30288,AMERICAN NATIONAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30290,NORTH METRO TECHNICAL COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30292,NU TEK ACADEMY OF BEAUTY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30296,POMONA ADULT SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,30299,CONSOLIDATED SCHOOL OF BUSINESS,COLLEGES WITH INSUFFICIENT DATA,1
-1,30307,OKLAHOMA SCHOOL OF PHOTOGRAPHY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30308,AMERICAN BROADCASTING SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,30316,DPT BUSINESS SCHOOL,COLLEGES WITH INSUFFICIENT DATA,1
-1,30323,SCHOOL OF AUTOMOTIVE MACHINISTS,COLLEGES WITH INSUFFICIENT DATA,1
-1,30324,KC'S SCHOOL OF HAIR DESIGN,COLLEGES WITH INSUFFICIENT DATA,1
-1,30325,ALABAMA STATE COLLEGE OF BARBER STYLING,COLLEGES WITH INSUFFICIENT DATA,1
-1,30327,COOPER CAREER INSTITUTE,COLLEGES WITH INSUFFICIENT DATA,1
-1,30342,WASHINGTON COUNTY CAREER CENTER ADULT EDUCATION,COLLEGES WITH INSUFFICIENT DATA,1
-1,30352,TINT SCHOOL OF MAKEUP & COSMETOLOGY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30359,NATIONAL AVIATION ACADEMY,COLLEGES WITH INSUFFICIENT DATA,1
-1,30399,FREMONT COLLEGE,COLLEGES WITH INSUFFICIENT DATA,1
